Title,Topic,Timestamp,Link
’اگر ہم نے چار ہزار فلسطینی بچوں کا قتل کیا تو یہ کافی نہیں‘: اوباما دور کے سابق مشیر مسلم مخالف نفرت انگیز گفتگو پر گرفتار,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/cp6pyy9pg8wo
یرغمالیوں کی رہائی پر معاہدہ اور ’لڑائی میں وقفہ‘، ’50 اسرائیلی یرغمالیوں کے بدلے 150 فلسطینی قیدی رہا کیے جائیں گے‘,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/c0d24p77p3xo
عزالدین القسام: شام کے پیش امام جنھوں نے فلسطین میں یہودی آباد کاروں کیخلاف بندوق اٹھائی,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/cl4pv0322nzo
کیا امریکی صدر بائیڈن کو غزہ میں اسرائیلی مہم جوئی پر اندرونی اختلافات کا سامنا ہے؟,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/cmlpv420x91o
سی سی ٹی وی فوٹیج میں اسرائیلی یرغمالیوں کو الشفا ہسپتال لے جاتا دیکھا گیا: اسرائیل کا دعویٰ ,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/cx91qkxe4xzo
اسرائیل کو یرغمالیوں کی رہائی کے لیے حماس کے ساتھ معاہدے پر اتفاق کی امید ,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/cq5pyznezp4o
وہ سوشل میڈیا انفلوئنسرز جو اسرائیل اور غزہ کے متاثرین کی تکلیف سے پیسے کما رہے ہیں,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/ckrp73lpnr8o
غزہ پر حملے کی وجہ سے کیا عرب ممالک پہلے کی طرح مغرب کو تیل فروخت کرنا بند کریں گے؟,فلسطین,2023-11-18,https://www.bbc.com/urdu/articles/c51e23zmk8ro
محمد حنیف کا کالم: مغربی تہذیب کا خنجر,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/cv2z8ez454vo
کیا الشفا ہسپتال سے کوئی ثبوت نہ ملنے پر اسرائیل پر جنگ بندی کے لیے دباؤ بڑھ سکتا ہے؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/ce9p771rw1no
"ویڈیو, غزہ: چند نوجوانوں نے جنگ کی کوریج کیسے بدل دی؟دورانیہ, 6,56",فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/crgp92kxn7mo
"لائیو , غزہ جنگ: اسرائیلی اقدامات پر مغربی طاقتوں کی بے چینی میں اضافہ، اسرائیلی فوجیوں نے ’ہسپتال کے قریب یرغمالی کی لاش برآمد کی‘",فلسطین,2023-11-08,https://www.bbc.com/urdu/live/world-67446970
’مسٹر سکیورٹی‘ بنیامن نتن یاہو: اسرائیلی وزیر اعظم کی سیاست کی جادوگری کیا حماس حملے کا داغ دھو پائے گی؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/c032n2drpx6o
حماس کے ’دھڑکتے ہوئے دل‘ میں سرنگوں کی متلاشی اسرائیلی فوج: بی بی سی نے اسرائیلی فوج کے ہمراہ الشفا ہسپتال میں کیا دیکھا؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/c519g9w740lo
"ویڈیو, غزہ میں بچوں کی ہلاکتوں کو دنیا کیسے روک سکتی ہے؟دورانیہ, 6,48",فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/crgp75qxkv7o
تقریروں تک محدود اور عملی اقدامات سے خالی: ریاض میں ہونے والے عرب اور مسلم رہنماؤں کے سربراہی اجلاس سے کیا حاصل ہوا؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/cglpgk1ry5do
"لائیو , اسرائیل کا حماس کے سربراہ کے گھر پر لڑاکا طیاروں سے حملے کا دعویٰ: اسماعیل ہنیہ کون ہیں؟",فلسطین,2023-11-08,https://www.bbc.com/urdu/live/world-67423264
اسرائیلی فوج حماس کے حملے میں ہلاک ہونے والے شہریوں کی لاشوں کی تلاش میں شکاری پرندوں کا کیسے استعمال کر رہی ہے؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/cp4pd9zrpwgo
غزہ کی جنگ ماضی کی جنگوں سے مختلف اور جنگ بندی کا امکان کم کیوں ہے؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/cw0266p2z2jo
"لائیو , ’ہسپتال کے صحن میں بنائی گئی اجتماعی قبر میں 179 فلسطینیوں کو دفنا دیا گیا،‘ ڈائریکٹر الشفا ہسپتال",فلسطین,2023-11-08,https://www.bbc.com/urdu/live/world-67411721
غزہ اسرائیل جنگ: فلسطین کی حمایت کے لیے سوشل میڈیا پر تربوز کا استعمال کیوں کیا جا رہا ہے؟ ,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/cgrpdryzr58o
لبنان، اسرائیل سرحد پر کشیدگی: حزب اللہ، اسرائیل تصادم کی صورت میں کیا ہو گا؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/c6p6z01q4e9o
"لائیو , حماس کی جانب سے یرغمال بنائے گئے شہریوں کی رہائی کے عوض ’ڈیل‘ ہو سکتی ہے: اسرائیلی وزیراعظم",فلسطین,2023-11-08,https://www.bbc.com/urdu/live/world-67400313
حماس کو اپنے 50 ہزار ملازمین اور اپنے خرچ کے لیے فنڈز کہاں سے ملتے ہیں؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/czr2e7mmjpxo
اسلامی تعاون تنظیم کے تاریخی اجلاس میں اسرائیل کیخلاف کسی عملی اقدام پر اتفاق کیوں نہیں ہو سکا؟ ,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/cg3p1vevjjro
’اس تصویر میں زیادہ تر بچے اب زندہ نہیں ہیں‘: غزہ پر حملوں میں ایک ہی خاندان کے بہت سے لوگ کیوں مارے جا رہے ہیں؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/cw02jpgz9gzo
’جب یروشلم کی مسجد الاقصیٰ کی حفاظت پگڑی والے ہندوستانی فوجی کر رہے تھے‘: اسرائیل میں مدفون پاکستانی اور انڈین فوجیوں کی داستان,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/c0d2v882883o
غزہ جنگ: اسرائیل اپنی زمینی کارروائی میں ’سرنگوں کی جنگ کی ماہر‘ حماس کے خلاف جنگی اہداف حاصل کرنے کے کتنا قریب ہے؟,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/crgprgzq7pno
"لائیو , عام شہریوں کی حفاظت یقینی بنائی جائے اور یرغمالیوں کو رہا کیا جائے: پوپ فرانسس",فلسطین,2023-11-08,https://www.bbc.com/urdu/live/world-67379209
’میں اسرائیلی انٹیلیجنس سے بات کر رہا ہوں، ہمیں بمباری کا حکم ہے‘: غزہ کے ڈاکٹر اور انٹیلیجنس اہلکار کے رابطوں کی کہانی,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/c80wjj9qdp5o
’ہر دس منٹ میں ایک بچہ ہلاک۔۔۔‘ اسرائیل غزہ جنگ اعداد و شمار کے حوالے سے کتنی ہولناک ہے؟ ,فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/c0d2zdvgd3po
"ویڈیو, غزّہ: جنگ بندی کے عالمی مطالبے پر کون عملدرآمد کروائے گا؟دورانیہ, 7,48",فلسطین,2023-11-08,https://www.bbc.com/urdu/articles/c6p69276zz6o
غزہ پر اسرائیلی فضائی حملوں کی کون سے ممالک حمایت کر رہے ہیں، کون مخالف ہے اور کون خاموش؟,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c72q9jxpl5zo
لاطینی امریکہ کا وہ ملک جس کی معیشت فلسطینی پناہ گزینوں کی آمد اور محنت سے چمک اٹھی,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c0j2dw7v5xko
اسرائیلی اور فلسطینی والد جو اپنی بیٹیوں کی ہلاکت کے بعد ’بھائیوں جیسے دوست‘ بن گئے,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cd1pg2kmyxeo
اسرائیل غزہ کی پٹی کو دو حصوں میں کیوں تقسیم کرنا چاہتا ہے؟,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c889r899xjvo
اُردن، عراق اور پھر ترکی: تین دن سے مسلم ممالک میں گھومنے والے امریکی وزیر خارجہ کی بات کیوں نہیں سُنی جا رہی,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cx01kvz3vnvo
غزہ کے وہ رہائشی جن کے خاندان اسرائیلی حملوں میں ختم ہو گئے: ’15 بچوں سمیت خاندان کے 21 لوگ مر گئے‘,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c19r90jjd9yo
 اسرائیل غزہ جنگ: مشرق وسطیٰ کے تنازعے میں امریکی سفارت کاری کتنی کامیاب ہو سکتی ہے؟,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cd1pzg3lze3o
وسعت اللہ خان کا کالم ’بات سے بات‘: غزہ کا پیاسا کتا اور آخری گھونٹ,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c1927nyglmlo
اسحاق رابین: مشرق وسطی میں امن کی امید دلانے والے وزیر اعظم جن کے قتل پر اسرائیل میں جشن منایا گیا,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c51ek39vlrpo
اسرائیل اور حماس کے تنازع سے جنم لینے والے پانچ ’تشویش ناک‘ حقائق,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cv2z3djzj1po
حسن نصراللہ: لبنان کو اپنی مٹھی میں لینے والے حزب اللہ کے سربراہ کون ہیں؟,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/crgprreejl0o
غزہ سے فلسطینیوں کو بے دخل کرنے کا خفیہ اسرائیلی منصوبہ جس پر انتہائی رازداری برتی گئی,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cerkv70wvn0o
"لائیو , جنگ بندی کا انحصار اسرائیل کا محفوظ محسوس کرنے پر ہے: امریکی اہلکار",فلسطین,2023-10-30,https://www.bbc.com/urdu/live/world-67294230
کیا غیر ملکی مصنوعات کے بائیکاٹ کی مہم کا نقصان واقعی اسرائیل کو ہو گا؟,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c1v9d091k7qo
بالفور اعلامیہ: سادہ کاغذ پر لکھے گئے 67 الفاظ جنھوں نے مشرق وسطیٰ کی تاریخ بدل ڈالی,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c0x6jg266q7o
معاشی مفادات کا تحفظ یا ’ایماندار ثالث‘ کا عالمی تشخص: اسرائیل، حماس جنگ سے چین کیا حاصل کرنا چاہتا ہے؟,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cd1m1m268nko
جنوبی غزہ کے وہ ’محفوظ‘ مقامات جہاں پر اسرائیلی فوج نے حملے کیے ,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/ckkrkk67wnro
اسرائیل کا نیا اسلحہ قانون کیا ہے اور عرب اسرائیلی خوفزدہ کیوں ہیں؟ ,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c2x8x208jndo
غزہ میں اسرائیلی بمباری کے دوران بچی کی پیدائش: ’بیٹی کے رونے کا مطلب تھا کہ ہم سب ابھی زندہ ہیں‘,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c807z981rw9o
اسرائیل کی توپوں میں کیڑے پڑیں! عاصمہ شیرازی کا کالم,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cd1q10n0eqno
"ویڈیو, غزہ اسرائیل جنگ میں بچی کو جنم دینے والی جمانہ عماد دورانیہ, 3,07",فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c874z2dm74mo
حماس اور القسام بریگیڈ کی نئی حکمت عملی، جس سے سوشل میڈیا پر اس کے سبسکرائبرز کی تعداد میں لاکھوں کا اضافہ ہوا,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/c51lw18njv4o
غزہ پر حملے اور جنگ کے خاتمے کے بعد اسرائیل کی مستقبل کی حکمت عملی کیا ہو گی؟,فلسطین,2023-10-30,https://www.bbc.com/urdu/articles/cg3092pp73no
"لائیو , اسرائیل کی غزہ کے پناہ گزین کیمپ ’جبالیہ‘ پر فضائی حملے کی تصدیق، دھماکے میں درجنوں فلسطینی ہلاک",فلسطین,2023-10-30,https://www.bbc.com/urdu/live/world-67259046
"ویڈیو, غزہ: ’ہم اپنا گھر، اپنا ملک نہیں چھوڑیں گے‘دورانیہ, 2,25",فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/clld4zy007ro
حماس کی قید میں اسرائیلی یرغمالیوں کی رہائی کے لیے قطر کی ثالثی کتنی اہم ہے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c040lx08em7o
اگر واقعی صلاح الدین ایوبی آ گیا تو پھر؟ وسعت اللہ خان کا کالم,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cxx68gpdle0o
وہ اسرائیلی یرغمالی جو برسوں سے غزہ میں حماس کی قید میں ہیں,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/clkjwy3ppggo
"لائیو , غزہ کے القدس ہسپتال کو خالی کرانے کے اسرائیلی حکم پر عالمی ادارۂ صحت سمیت دیگر امدادی تنظیموں کو تشویش",فلسطین,2023-10-24,https://www.bbc.com/urdu/live/world-67253466
اسرائیلی بمباری کے دوران غزہ کا دنیا سے رابطہ منقطع: ’معلومات کے بلیک آؤٹ سے ظلم کو چھپایا جا رہا ہے‘,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c2l3wq272jwo
